"","Median","low-CI","high-CI","p-value"
"Yamadazyma tenuis",-0.115255890178361,-0.202273175037502,-0.0291440376087612,0.00835357930292085
"Scheffersomyces stipitis",0.272576671952553,0.201549031749675,0.343663380629115,6.96877083282157e-14
"Debaryomyces hansenii",0.0135668776214763,-0.118266805087644,0.149231449869056,0.838672637126876
"Suhomyces tanzawaensis",0.0477064867388952,-0.0605218080839103,0.155050249264861,0.380662480384078
"Babjeviella inositovora",-0.147990473998352,-0.215632273699268,-0.0795843140325136,2.56036544823926e-05
"Meyerozyma guilliermondii",0.159529997681261,0.0542550980731525,0.265023874581767,0.00303129594058678
"Hyphopichia burtonii",0.218969751603882,0.135502224469815,0.300995529878118,1.98046938545163e-07
"Spathaspora passalidarum",-0.0462032064565755,-0.126490060205613,0.034154799793736,0.263373906684884
"Lodderomyces elongisporus",-0.279530983858595,-0.353500371664938,-0.20347991309609,8.29812217359197e-13
"Candida dubliniensis",0.513449548114989,0.424047707760765,0.604641753295215,3.89709903917067e-28
"Candida maltosa",0.259188475272793,0.173062212159871,0.346326913197458,4.7856307591686e-09
"Candida parapsilosis",-0.262134420516204,-0.343926994114559,-0.179687258841779,6.47824330524441e-10
"Candida orthopsilosis",-0.0830383488736902,-0.175477365249769,0.00909627772060265,0.0778297845314836
"Candida tropicalis",-0.0907515778033956,-0.152206579712361,-0.0293401082042468,0.00388694189102916
"Candida albicans",0.319917641595046,0.247128853877307,0.391375820187435,8.33968037863533e-18
"Saccharomycetaceae sp. 'Ashbya aceri'",-0.112122091352573,-0.210302721849584,-0.0164478621246812,0.0214763652879092
"[Candida] glabrata",-0.192529804528944,-0.265156263027259,-0.118379559803235,3.93955229038455e-07
"Kazachstania africana",0.358938657464113,0.265584194366614,0.452053391653022,5.23857114895879e-14
"Kazachstania naganishii",0.523417101606954,0.339349949356368,0.712202049047735,8.77127744513213e-09
"Eremothecium gossypii",0.0214708147412349,0.00627102358096246,0.0373832741230073,0.00521553239321911
"Eremothecium cymbalariae",-0.709157924965751,-0.828807169968538,-0.587494026228973,9.89003789775139e-29
"Eremothecium sinecaudum",-0.475024324234273,-0.612367897690933,-0.336731232936599,1.95915057260263e-11
"Torulaspora globosa",-0.273229898074015,-0.373929727361429,-0.172030355035686,1.18601173832947e-07
"Torulaspora delbrueckii",-0.699080765041582,-0.810493049932819,-0.587770427575504,1.26643178215708e-32
"Zygotorulaspora mrakii",-0.358381751187357,-0.441133370853107,-0.275733701696302,1.05550187397029e-16
"Pachysolen tannophilus",0.224061447401042,0.132025303889956,0.316503964769704,2.04341306700934e-06
"Naumovozyma castellii",-0.0653237721710359,-0.163857488022583,0.0342569328390873,0.196190985663499
"Naumovozyma dairenensis",-0.599118380790479,-0.676936123580943,-0.522659370337716,2.07664419981408e-49
"Zygosaccharomyces bailii",-0.615111755978803,-0.794804921030898,-0.442656519064405,1.23234078820588e-12
"Zygosaccharomyces parabailii",-0.00886237117792593,-0.0191530725044309,0.0014528077024538,0.0936248224390561
"Zygosaccharomyces rouxii",0.293393189843356,0.169929066544028,0.418426595513314,3.3337138805132e-06
"Vanderwaltozyma polyspora",-0.222356422119331,-0.291968634081385,-0.154245159232394,3.55383465834868e-10
"Lachancea mirantina",-0.0266974130350761,-0.171926415329402,0.116940648657543,0.720035374423387
"Lachancea thermotolerans",0.0849733687136343,-0.047629713528701,0.21732851574348,0.210218442253885
"Lachancea dasiensis",0.335639702985092,0.226507229563647,0.446402329739058,1.17284590967562e-09
"Lachancea meyersii",0.796841899886433,0.66248333850043,0.931676146141631,3.33444064256513e-33
"Lachancea sp. PJ-2012a",-0.0347455499270204,-0.199947518136549,0.125549297942088,0.672987077483097
"Lachancea quebecensis",-0.17641809287883,-0.317942943328597,-0.0326041626828533,0.0164600753978959
"Lachancea fermentati",0.205643136549939,0.129927345212034,0.281666554158425,9.50991303948349e-08
"Lachancea nothofagi",0.29677468116726,0.143574255843146,0.453390671090119,0.000133331998671619
"Kluyveromyces lactis",0.281862811581885,0.192993740815734,0.373478461760505,2.08555180550893e-10
"Kluyveromyces marxianus",0.102422694819799,-7.26903510734727e-06,0.207826388266684,0.0499607565119987
"Kluyveromyces dobzhanskii",-0.0382262066993154,-0.152752514773226,0.0772964399822994,0.517300123804662
"Tetrapisispora phaffii",-0.166890970990723,-0.239897553711603,-0.0937901662032241,9.38239311921903e-06
"Tetrapisispora blattae",0.057914149201888,-0.0146366861861881,0.131425644212209,0.117236037135711
