"","Median","low-CI","high-CI","p-value"
"Kluyveromyces dobzhanskii",0.0290471445421999,-0.0669577323578374,0.126127772040014,0.552220836916974
"Tetrapisispora phaffii",-0.154120860985336,-0.228030060838632,-0.0796552857947532,5.23035610303147e-05
"Tetrapisispora blattae",-0.109368445534568,-0.18046165081718,-0.0388831644806176,0.00229816421056067
"Saccharomyces sp. 'boulardii'",0.480747683147007,0.271061637163731,0.702598054010788,2.74850954867705e-06
"Saccharomyces cerevisiae x Saccharomyces kudriavzevii",-0.318526326023844,-0.453303220265993,-0.185804378675257,2.12754807185782e-06
"Saccharomyces kudriavzevii",-0.296826281224464,-0.532954127149765,-0.0964569350176424,0.00518303786442464
"Saccharomyces paradoxus",-0.444741973066065,-0.522761516081233,-0.366904291272641,5.27153160548027e-29
"Saccharomyces arboricola",-0.0971089469381887,-0.171430267982314,-0.0220920906948461,0.0111895416249048
"Saccharomyces eubayanus",-0.154827794326403,-0.237478667118985,-0.0724313024099704,0.000224977476843815
"Saccharomyces cerevisiae",-0.308186116387545,-0.412883706153159,-0.203765965655261,7.52870250318332e-09
"Drechslerella stenobrocha",-0.0587501771120958,-0.16588377052366,0.0499876492914276,0.285152011163509
"Arthrobotrys oligospora",0.158584266520854,0.104334809307157,0.211671329742977,7.64691835735711e-09
"Dactylellina haptotyla",-0.0944514066220032,-0.165197262134597,-0.0248663462563866,0.00779595982536405
"Tuber borchii",-0.198079638761369,-0.252923896533275,-0.143450395291874,1.87034226332416e-12
"Tuber magnatum",-0.43253994716634,-0.474665973160395,-0.390295784208347,1.421646623556e-82
"Umbilicaria pustulata",0.0281999103653907,-0.040750774038219,0.0970992049108933,0.421774284973159
"Xylona heveae",-0.075318660328402,-0.167228115002437,0.0162581278358497,0.107544801953441
"Coniosporium apollinis",-0.277080987671783,-0.362611664917981,-0.192132321607188,2.06627906938295e-10
"Diplodia seriata",-0.159229828198744,-0.2082923756204,-0.110330414852779,2.157150867607e-10
"Macrophomina phaseolina",-0.143392947302731,-0.19555855082486,-0.0903846042980895,1.11515189907879e-07
"Neofusicoccum parvum",-0.26835158124241,-0.337311770324439,-0.199327180029008,3.74847622535648e-14
"Cenococcum geophilum",-0.30878615455453,-0.358844911922236,-0.260088632303395,2.41976070192918e-34
