"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2014_ZellerG-p-value","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2015_FengQ-p-value","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2016_VogtmannE-p-value","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_Thom-p-value","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_WirbelJ-p-value","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2019_Yachida-p-value","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_1-p-value","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI","2021_JunY_2-p-value"
"Podospora anserina",-0.0503668138651948,-0.096900224155427,-0.00384607079240672,0.0340457182529512,-0.239163457106208,-0.30789192259305,-0.170036736617147,1.80324148563098e-11,0.199373124349698,0.110786175119858,0.288265166984009,1.14747746030421e-05,-0.778138280899826,-0.913750523787707,-0.641713801773143,8.2638360036799e-26,-0.844421482272736,-0.966768531854136,-0.726181636099445,5.541641737467e-41,0.265589255653624,0.24152273392174,0.289661924342267,1.20648832319494e-102,-0.392736371689664,-0.468713830818572,-0.317794519974017,7.19600591097555e-25,-0.0284815296233177,-0.0612794388484285,0.00440373373586997,0.0896272121073214
"Sordaria macrospora",-0.0792486309637249,-0.121709955985083,-0.0370304452642338,0.000231041385851113,0.0719680085547657,-0.00816473053716636,0.150115985691654,0.0774502688113387,-0.192501902929296,-0.276749780398933,-0.109091136468035,6.9235163626337e-06,0.472709166539825,0.354003888852497,0.594316511736858,8.3386076905146e-14,-0.629743030900864,-0.756485707034255,-0.502576005037459,1.48956420981448e-19,0.245223746875872,0.22333888704185,0.267049035482397,1.4861541669093e-104,-0.251601530902423,-0.326117310282026,-0.1771542253734,3.477772565099e-11,-0.164754489660415,-0.200265846726665,-0.129119684765295,2.09129977165654e-19
"Neurospora discreta",-0.210601269501621,-0.260834192385849,-0.160064140759682,8.42192449258727e-16,0.164215377736478,0.0992987057139471,0.230275579852511,6.90098245548255e-07,0.0518198433645837,-0.0268425678285204,0.127786688285822,0.194721488757467,0.408733423892848,0.267961886731353,0.555736952354564,2.20321779085531e-08,-0.109046838521013,-0.247490137174033,0.0236558016750218,0.10778838516259,0.270706710663892,0.249410386977527,0.291957769386789,1.40687693427378e-134,-0.164930254702329,-0.227518546084956,-0.101762872551713,2.74105559851206e-07,0.025792985250022,-0.00643397306989097,0.0579018167066724,0.116313805877193
"Neurospora tetrasperma",-0.0148539241133001,-0.087901675203475,0.0579068525360188,0.693729686646537,-0.180324774314849,-0.295456393073742,-0.0625240541875878,0.00281735198762197,-0.211830910743642,-0.357176378483111,-0.0804444599998015,0.00132917413179514,0.29474267305181,0.0285378977936617,0.532894505031097,0.028060469115775,-0.926454937989016,-1.658868683126,-0.478139523843268,1.489884588604e-08,-0.322763625735268,-0.367116021669198,-0.279610060514106,4.55508938179352e-58,0.151339547065808,0.0574059657671749,0.245073065851907,0.00161271283829892,-0.187358182986885,-0.243715576390054,-0.131774093560491,2.77216372387561e-11
"Neurospora crassa",0.0137789827312609,-0.0375583353425967,0.0646285479688648,0.599097963023507,0.194525677816571,0.118405522685304,0.269736248222932,5.42968378332425e-07,0.0542973198904926,-0.0325949768908983,0.139592818919994,0.218678648968116,-0.0122840616476767,-0.173876701444451,0.146205862306092,0.890259939515942,-1.34784736709702,-1.505787209093,-1.18449418527089,4.15938994635838e-47,0.0850596186698475,0.0577913741143715,0.112310090321055,1.03667408399011e-09,0.124668864477048,0.0354794944687986,0.214686936375645,0.00635959793910668,-0.419451498253194,-0.47030179874202,-0.368628555983167,5.59682704883766e-57
"Chaetomium thermophilum",0.125654789368459,0.0765668511693114,0.174459576251423,7.13661812682659e-07,-0.396236995325377,-0.467121589720472,-0.324099984816847,3.98639991699818e-25,-0.352193428816069,-0.4365737380266,-0.268095000439582,9.6055768872242e-16,-0.694168296218327,-0.887763502399511,-0.500400290911172,8.0009927720293e-12,-0.597245960336909,-0.715819238542536,-0.475627668125425,6.92624840520393e-21,0.20751286132172,0.179742734074454,0.235247525038913,5.11165476087273e-48,-0.279189869742451,-0.357525306138162,-0.200230255877663,3.69570448488238e-12,-0.34365046357576,-0.384320133332753,-0.303033435109956,3.56896957446072e-61
"Chaetomium globosum",0.120002358277092,0.0687215416563113,0.171375994509934,4.30942380399105e-06,-0.152252219161601,-0.22498613478268,-0.0798626295287535,4.36678258657313e-05,-0.301586272923105,-0.368952281873804,-0.234209287068146,4.67618859921687e-18,0.426761373429593,0.306026928726169,0.550370952798841,2.10051543670551e-12,-1.0681853131709,-1.14714280937818,-0.988927958185635,1.21572069100041e-73,0.278844529316649,0.255203960717807,0.302567068042032,1.21130281952228e-113,-0.165114034544597,-0.243884678630985,-0.0863779140069851,3.49873315137734e-05,-0.00214740447837595,-0.0339613201236013,0.0295717861154323,0.895074963077817
"Thermothelomyces thermophilus",-0.16275768872623,-0.210829980735595,-0.115175918230306,2.2751724832298e-11,0.044310947215345,-0.0398328966757264,0.124725224663341,0.307270267447869,-0.0969441322169471,-0.176697238943136,-0.0179972733660667,0.0157367554509438,0.0947579187865606,-0.0302359224544975,0.226343772550284,0.14350323426784,0.11893656832397,-0.0193305735724212,0.249503510837371,0.0905375819672688,0.201764346018056,0.180747612901756,0.222801300889412,3.93851462603154e-78,-0.622802731987284,-0.693689215606135,-0.55262904872608,4.03802923335208e-64,-0.236270927022599,-0.269772635487401,-0.202795044036275,8.22013428215094e-43
"Thielavia terrestris",0.326779431509984,0.282263313823848,0.371146830580806,6.22495791352349e-45,-0.0485685442723701,-0.121681022714571,0.0252701682495437,0.19681242709158,0.0149518447413489,-0.0559290985642467,0.0857097478760601,0.682762643125826,-0.094617706914762,-0.209927942940658,0.0225977338629354,0.111596564828276,-0.433351241012888,-0.586677310421933,-0.277979119226321,9.46223412455781e-08,0.0882059505320637,0.0637922840215821,0.112632285001427,1.51552418643912e-12,0.00175560059497151,-0.0685764284546932,0.0721907229133248,0.959675080508948,0.283173452196938,0.247627463584486,0.318680523599414,6.71492775598497e-55
"Lomentospora prolificans",0.443119117519637,0.397296096121016,0.48899720803454,2.06327346133838e-76,-0.121628138882545,-0.184358061427273,-0.0589399021507885,0.000149655185031586,0.0720329863966041,0.0053691789386715,0.139384034674939,0.033879847579836,0.013650446224565,-0.100855979043704,0.127185987044708,0.823840998716595,-0.461138210257183,-0.618969381223109,-0.31720819962741,4.22863061557770e-11,0.358568121665089,0.338896615655698,0.378254748656372,3.97407602655543e-273,0.370667852729491,0.306425194417992,0.435121550233739,3.02836672882511e-28,0.033445193874805,0.0017394135956691,0.0652086805561182,0.0386851832975532
"Thielaviopsis punctulata",0.24985127338465,0.204157998003715,0.295334016483129,3.19333828008227e-26,0.494472359034334,0.40816871406254,0.581153182108806,2.13200792705363e-28,0.168753259282803,0.0822111852123879,0.256318819949993,0.000142963740786246,0.41190509531059,0.281899692547439,0.545068724979215,7.423610588765e-10,0.0945436107139781,-0.0226617506966351,0.211404895150146,0.115102035868603,-0.120026513861153,-0.131699829183609,-0.108392475196548,4.33680153792767e-91,1.1960498859016,1.11435882238223,1.27806503400572,7.01036536744134e-154,0.354373799172256,0.320498541744031,0.38832559738818,1.10377751631572e-91
"Ceratocystis platani",-0.296188988142257,-0.356881805948237,-0.234570172360698,1.40028222550579e-20,-0.698051672396695,-0.785300667500539,-0.611781036299726,7.73791257842237e-50,-0.0666078377571536,-0.150455539495878,0.0177509375629454,0.121374648312694,0.351488601967138,0.222222542317215,0.487079116325807,2.63924746138419e-07,-1.10689982179272,-1.30484714810429,-0.908397415619732,2.83112826155078e-26,0.195694653322446,0.172509489887435,0.21885747527119,6.25059799772517e-61,-0.797266316146429,-0.881693766549506,-0.713370348104526,1.7505627237158e-70,-0.112155728275109,-0.156359732153062,-0.0680047725394731,6.77613327889519e-07
"Verticillium alfalfae",0.233437418423172,0.178421812531811,0.288120964691531,1.9553119030369e-16,-0.370032874275666,-0.495569410056004,-0.246097341909645,6.13288002248138e-09,0.050150983764929,-0.0190753947082386,0.119601558656027,0.156123069743527,-0.219797530468756,-0.387986796945719,-0.0502997038401595,0.0106411929610544,0.0823442002953935,-0.0220888637323141,0.189112292636588,0.123179876595555,0.316104082003955,0.288328743775422,0.343887177537773,1.35465358613021e-110,0.0771285394417045,-0.00613663246944451,0.159409825002424,0.0692108812968443,0.166970697369793,0.125295905077636,0.208765045657859,3.70696502180516e-15
"Verticillium longisporum",0.0529594788971829,0.00368284490827272,0.102286686270573,0.0352851824993511,0.0280952215010961,-0.054322986369376,0.111255290599323,0.507689682702408,-0.392410394941006,-0.460835011399098,-0.323191801874594,6.05813395628347e-26,0.122826379904044,0.0158617989080115,0.232338133094254,0.0243665899050072,-1.02473652292085,-1.17781895377933,-0.870692410426609,5.03472080179499e-35,0.19313392020666,0.172152537061228,0.214137927643913,4.32727309464389e-72,-0.212729489710356,-0.285252592064004,-0.140123017067809,1.23717243564733e-08,0.0240576007740867,-0.00737177006086701,0.0554860513978915,0.133943649454428
"Colletotrichum sublineola",0.0939675349469233,0.0462743416933487,0.141000925234023,0.000115813619319019,-0.219024107124941,-0.28925563179474,-0.146893639287077,3.05688147386226e-09,-0.116415396193155,-0.199108057878071,-0.0324738771695464,0.00655846590264905,-0.261770136375687,-0.39366006145236,-0.132964700031733,7.30052545957551e-05,-0.333236067707465,-0.490750416606286,-0.179304639654944,3.92162927083515e-05,0.125196408590911,0.103386771980862,0.147009110949674,2.88182102574635e-29,0.267125152669042,0.18991543674799,0.344198058047937,1.57834308482207e-11,-0.122994339736712,-0.156135246714945,-0.0898122197998979,3.48841610742972e-13
"Colletotrichum incanum",0.213834669294172,0.16972170488198,0.257821577043835,2.02311667485213e-21,0.279093584960848,0.225362043726331,0.33288138864067,6.2320168362736e-24,0.0726671113654954,-0.0115328520051323,0.156361167077263,0.0918493515156011,0.170254663417845,-0.0097523463016134,0.349443136738678,0.0644050941962449,0.347802364754988,0.243561846726345,0.453716289177218,1.19564561354975e-10,-0.0341175387164112,-0.0530450420988609,-0.0152164569225411,0.00040305309364806,-0.0401208084066867,-0.102434714291654,0.0225363762958057,0.208373966243209,-0.150245518853445,-0.183145394643203,-0.117246191271441,5.8659381306731e-19
"Colletotrichum nymphaeae",0.215255986227179,0.159878017118094,0.270975737762377,7.20876911439747e-14,-0.149366030879247,-0.232173543318437,-0.0658410644097458,0.000547735482559317,0.0117964346886832,-0.0778031430542476,0.101998586110115,0.799605488688829,0.0452526296881688,-0.107699522175811,0.192846323940414,0.566651243619172,-0.632256791021411,-0.77709270056213,-0.468272542527176,1.4734866419476e-11,0.242987711154735,0.21845816682404,0.267494208119094,1.90005536313868e-83,-0.560928414243003,-0.650214546212403,-0.471606567698473,4.39765122949688e-33,-0.479814782044609,-0.518893058353406,-0.440550954197255,1.05741692440817e-119
"Colletotrichum higginsianum",0.0702180592822822,0.0270569419616597,0.112937203989664,0.0013960365252338,-0.11465130034645,-0.18048872199943,-0.0490765856930626,0.000636860520191237,-0.271144442199644,-0.367067349121358,-0.173620189473038,5.40636784486628e-08,-0.211905839605327,-0.327801204750922,-0.0948646315905137,0.000497847064674666,0.345756645344557,0.250246950446148,0.444581844264221,1.42919925385509e-11,0.403970964069922,0.38234167038096,0.425632055175538,9.51425625887075e-283,0.193447835151245,0.12153189768493,0.26532934765651,1.75775772056624e-07,-0.0544004720155337,-0.0826375754102945,-0.0262206893382656,0.000154926416294001
"Colletotrichum gloeosporioides",0.00232878502284963,-0.0409049708740533,0.0455191637864677,0.91894307977926,-0.0756051065013308,-0.135393678635883,-0.0155089045192342,0.0135571841641002,0.0419923810015399,-0.0347402595558004,0.118389616556578,0.28364316061975,-0.0256349725632529,-0.122181478143555,0.0706052713413173,0.599184058656685,0.356443833249525,0.26087914195854,0.453984757092979,2.26533935380744e-12,0.0445954767962506,0.025662018302914,0.0635413280026439,4.06177693050707e-06,-0.288167611108214,-0.349185464580013,-0.226851577855964,1.29546687924771e-19,0.0463317087752549,0.0163228182861742,0.0762739838900653,0.00248535988281368
"Colletotrichum simmondsii",0.207099894576537,0.14947847674042,0.264665913334494,2.27843402488613e-12,0.448368176254726,0.34319377636337,0.554340966114777,1.52446235659449e-16,0.259357409431216,0.163339574474415,0.355039151877853,8.70253685864944e-08,0.178319150736135,-0.00381122827245978,0.368512913782031,0.0557774455709365,-0.838790374780468,-0.976991311862081,-0.700474285823702,2.22747936261526e-27,-0.0322420464019855,-0.0583017711865101,-0.00622102167240903,0.0151528137831808,0.0647236129346525,-0.0158270719121674,0.143821712854599,0.115526595479069,-0.0242468361219055,-0.0640755508778844,0.0156479068921654,0.234527651957143
"Colletotrichum chlorophyti",-0.0887302275569275,-0.137656938795325,-0.0395762213025517,0.000412461408305199,0.195662191190898,0.124505068528253,0.267291557382052,4.58599873661016e-08,0.24359921773241,0.168969500005109,0.318221610205622,1.42216623023935e-10,0.0785925744421884,-0.0201845043683939,0.180129120715449,0.118651711441035,-0.0586255296331322,-0.163654432902274,0.044925094179085,0.274978572744638,0.0768041410168561,0.0583814501054731,0.095188170328768,3.65367643946733e-16,-0.686849832382239,-0.760320759924023,-0.613917080179025,4.30391301201643e-69,-0.184979735595573,-0.220030680552255,-0.14999804136597,6.69903509259502e-25
"Colletotrichum tofieldiae",-0.343602492223331,-0.387288970742705,-0.299873498374908,4.13702360498473e-49,0.169249957325953,0.0883372657201084,0.250959231094566,3.48380176580671e-05,-0.309146844333188,-0.394616068859805,-0.223079999670199,3.77036328541243e-12,-0.359135114925918,-0.495560315139064,-0.22592421177205,1.50890571302206e-07,-0.168682311822021,-0.282022483298205,-0.0547026991976527,0.00370577042224459,-0.264138689061992,-0.285500985472941,-0.24275402552148,1.6787803527776e-126,-0.361538745972985,-0.451711551982204,-0.270553043250762,5.75292125350219e-15,-0.0761689803850594,-0.106827323178298,-0.0454906927495202,1.22041498483583e-06
"Colletotrichum salicis",0.18579932759225,0.138332187244727,0.233506920931503,1.91661600855957e-14,-0.437926753518931,-0.538527440432132,-0.3372530864375,2.5051154604052e-17,-0.601309979182329,-0.686249038201273,-0.51739137092506,4.24778132547153e-43,-0.179093158218728,-0.282740453724988,-0.0721937768510093,0.00119700065792504,-0.528927273526997,-0.66735313137077,-0.390790094322159,3.93087301963676e-13,-0.165055350158023,-0.188256893340966,-0.141829701094456,6.0413491451418e-44,-0.618620418847216,-0.681843217128573,-0.555384603476808,4.77203397813941e-74,-0.455350037175479,-0.493762172554971,-0.416715148767295,1.00659051465107e-114
"Colletotrichum fioriniae",0.107709369256586,0.0574548104739699,0.157958268496518,2.78932073835459e-05,-0.55904060204728,-0.625960912671998,-0.491295951951217,1.55716346766769e-52,-0.351734183622819,-0.426472129127982,-0.27626791150114,7.57899002453184e-19,-0.191030997726126,-0.28423117366296,-0.0959649271551592,7.70754649871798e-05,-0.561772667713331,-0.672318868426888,-0.448432873311154,3.54746898917419e-19,-0.0539735853407465,-0.0716341436024869,-0.036299595835342,2.02909219068795e-09,-0.62895251051926,-0.692517830247394,-0.564977335365284,2.47127608410169e-76,-0.484478884519558,-0.517896922833461,-0.450921280293602,1.07769499771097e-170
"Stachybotrys chlorohalonata",-0.0488667722486939,-0.101567260423156,0.00360363710051798,0.0680156206634484,-0.116739696511023,-0.209780074785631,-0.0247832455988582,0.0128863162331431,0.248829014806466,0.147162816319272,0.353370222265125,2.10410003506463e-06,0.428720349734271,0.300353069059596,0.562888323035602,1.14447346926891e-10,0.0473408075762169,-0.0740432699632885,0.167907902102213,0.43201290411115,0.00461492890230316,-0.0213906531686169,0.030654428619011,0.727506920086869,-0.374004749742095,-0.449657946968078,-0.297028978009121,1.01842278991957e-20,-0.01657365010189,-0.0553549892923654,0.0221919261914618,0.401450984414141
"Stachybotrys chartarum",0.110673156774248,0.0667464701662904,0.154714478277844,8.76040774949233e-07,-0.548985608205789,-0.625128214650335,-0.47412469011888,2.42383460844479e-45,-0.451887353538129,-0.518101614393509,-0.384244018762063,1.35325755094099e-36,0.0152809517645634,-0.0899947527414305,0.116382042033952,0.801386307406839,-0.123969120867141,-0.244130278867563,-0.000999540834096723,0.0484988387642046,0.202340889284331,0.176366505760769,0.228343526579453,5.91872502659071e-52,-0.337251186863973,-0.396927710415112,-0.277477514767777,2.49000579135381e-27,-0.111315334234024,-0.149610233558453,-0.0731552388068879,1.11451664616388e-08
"Acremonium chrysogenum",0.143614242605888,0.0913889546975391,0.195863899590362,7.01242145702369e-08,-0.31743072143054,-0.39851778031594,-0.237356878373406,3.65561576174263e-14,0.117382902850443,0.0394559548919815,0.194255843105896,0.00294665747061469,-0.00558152706559584,-0.122689178468324,0.108856186881128,0.926528601680901,-0.510065721053823,-0.644222959242113,-0.375404421261844,2.0521947416045e-12,-0.104034861992716,-0.126370463923962,-0.0817029357554753,7.73803066452537e-20,0.273709948226436,0.192822017937522,0.354927513651317,6.45841458198271e-11,0.0622767754306508,0.0248736414185658,0.0998309684885043,0.00110353969732633
