"","2014_ZellerG-Median","2014_ZellerG-low-CI","2014_ZellerG-high-CI","2015_FengQ-Median","2015_FengQ-low-CI","2015_FengQ-high-CI","2016_VogtmannE-Median","2016_VogtmannE-low-CI","2016_VogtmannE-high-CI","2019_Thom-Median","2019_Thom-low-CI","2019_Thom-high-CI","2019_WirbelJ-Median","2019_WirbelJ-low-CI","2019_WirbelJ-high-CI","2019_Yachida-Median","2019_Yachida-low-CI","2019_Yachida-high-CI","2021_JunY_1-Median","2021_JunY_1-low-CI","2021_JunY_1-high-CI","2021_JunY_2-Median","2021_JunY_2-low-CI","2021_JunY_2-high-CI"
"Neurospora tetrasperma",1.36067130300964,1.30264854564779,1.42465637122368,1.71840492844227,1.54146092513444,1.92003410270592,1.01493451487383,0.961765213985529,1.08330772429963,1.10002814893554,1.00005696222645,1.19995614505215,0.86108509603881,0.78117642659988,0.966352311982817,1.39634316148712,1.35697538244953,1.44297394157854,2.00686367597742,1.88972077947787,2.13231723867329,1.6107612974269,1.5554903298876,1.66895975876547
"Neurospora crassa",1.36825016303799,1.31042852553836,1.42893621907949,1.60275184397604,1.51521601628856,1.69499533571014,1.10612381000174,1.04958553073778,1.16536320000983,1.56169456743278,1.46923424836466,1.65503257775097,0.469542174253747,0.440079688143849,0.502299562578257,1.67826071313711,1.64281155699309,1.71430656749577,2.25486505794684,2.13428815615434,2.37681252974235,1.43032692272653,1.37770154493691,1.48428150548034
"Chaetomium thermophilum",1.58337875218632,1.52683557590306,1.63967406761948,1.1874939334095,1.12217456772673,1.25646043551714,1.08336863474526,1.02380663067996,1.14317404976001,1.36664629792011,1.27782841888883,1.46660054185719,0.636344857110505,0.595233546588443,0.681643359022946,1.76388553924598,1.73332454236816,1.7999575365256,1.3512408077838,1.30001910547357,1.40566620315037,1.315522296996,1.27465438879382,1.35651662848298
"Chaetomium globosum",1.53742676394919,1.47846821135371,1.59845123441901,1.29794443863975,1.22218776330094,1.38175750600234,1.15674422670478,1.10004150181635,1.21790479138832,1.23295647868276,1.17855554678119,1.28922358226628,0.492288969105813,0.462320755703014,0.525013903828904,1.66771236062368,1.63746244206243,1.69997969839531,1.32611590506016,1.28176348368302,1.37164732777813,1.39789467247638,1.36091171599771,1.43567540833083
"Thermothelomyces thermophilus",1.3463039094692,1.29584188459997,1.3997716697104,1.4944879702289,1.40179026831939,1.60004783697925,1.30086583880631,1.22543012362489,1.37951949242045,1.57073455553968,1.49209407152105,1.6526697540266,0.672369070851146,0.625470952931368,0.723435884815829,1.75902119089467,1.72492882458469,1.79371494328685,1.08855613150898,1.04993287189276,1.12964985189371,1.30172332748477,1.26562186430306,1.3387496942063
"Thielavia terrestris",1.79045175857676,1.72405766398305,1.859915287157,1.27988246215456,1.22547987105508,1.3372247963006,1.38356536573,1.30224502253585,1.47078781594646,1.55042214555573,1.47100070367844,1.63470911508369,0.727370412689542,0.663801840364944,0.79754527989103,1.86817005386097,1.82853733713407,1.90888544193189,1.65066862938072,1.58700035758001,1.71634174040764,2.01124721376367,1.94248321711564,2.08243470316272
"Lomentospora prolificans",1.74362108140181,1.68638318083508,1.80079686413656,1.26251142608729,1.20431372237589,1.32775041143049,1.18380220201317,1.13221228039294,1.23908182589024,1.49351500370327,1.40784383466047,1.57058782859075,0.591630548000767,0.547646108656614,0.64162674588595,1.58338654564609,1.55957683146806,1.60830162174129,1.68180039460883,1.62525796421601,1.74032676319797,1.53841617864038,1.49774920443399,1.58094429622884
"Thielaviopsis punctulata",1.62226207687589,1.56661252160878,1.67945926813384,1.67367738174615,1.58338085270254,1.77076790484059,1.62498336263967,1.53705150794408,1.7179917428734,1.50003977063163,1.43328546645925,1.58337225362571,1.09560348896068,1.02729067252347,1.16960039064742,1.08283436711478,1.06678877261108,1.09870216626231,3.27080136744191,3.1476583387295,3.40061420912369,1.73584566809457,1.68846355238274,1.78434353682686
"Ceratocystis platani",1.26261738763852,1.20986965040117,1.31837402374181,1.02433050757645,0.96460335188356,1.0865319269946,1.44440915820173,1.35415233067244,1.5362190452,1.55100707728608,1.44249631824877,1.65968870143681,0.418897536504506,0.384270164549662,0.457455428945466,1.64626904739585,1.61538861457457,1.67803252024899,0.933163035177316,0.898522746423217,0.969646764460316,1.62662581346232,1.57258025986627,1.68337600083678
"Verticillium alfalfae",1.86275472091593,1.7874636675221,1.94085159041059,1.55883106894249,1.43338422375288,1.70584816696614,1.4138706107699,1.33514662524455,1.499949622602,2.00841481503256,1.83333252569115,2.20006864427864,0.80234743845698,0.745135040930711,0.862734049200419,2.42005029638693,2.36111862952292,2.49997290368586,1.54419467150869,1.48285347679043,1.60731659679144,1.72842324989497,1.6736108219933,1.78566660116124
"Verticillium longisporum",1.51318974937934,1.4497941757738,1.57839219312231,1.61660873409689,1.53327984478079,1.70810446363621,1.15512684173415,1.08842979306371,1.22680149116509,1.62598515711725,1.54001852177005,1.71672405346498,0.556162015888617,0.5151311616615,0.59865672965078,1.48818783611734,1.46173973031251,1.51428697426874,1.20188439411601,1.16101161332948,1.24423502535715,1.3737638375035,1.33936381867867,1.40883649487821
"Colletotrichum sublineola",1.55301467592539,1.49996780321201,1.61115828263129,1.04162302381827,0.993065903110049,1.09371363637023,1.33334285482822,1.25397889547587,1.41998199035694,1.20004800023683,1.1397700303101,1.26089412764757,0.733060825528937,0.681858757000279,0.788545314577584,1.38569028370543,1.361405214945,1.41051983428872,1.54803619363079,1.48848886226559,1.6103391410264,1.33159865123045,1.29631047224737,1.36713774401722
"Colletotrichum incanum",1.63975175848344,1.58647228456551,1.69444888012751,1.6889330736641,1.61117617912655,1.77085267791708,1.56939750419633,1.46941674224745,1.67505396703426,1.8749865834324,1.77772508224138,1.97222331191972,1.03725528145513,0.964905227320023,1.11576790739855,1.23932514284305,1.21898732228714,1.25762452942459,1.48073346650644,1.43302187740898,1.53026502519801,1.26085228175494,1.22775806736207,1.29434072358043
"Colletotrichum nymphaeae",1.90975581381885,1.82407532162819,2.00000785901376,1.01360163171464,0.958865253778542,1.07495644149387,1.24241206160367,1.17085009538671,1.3178601208307,1.7249395525014,1.61032354631312,1.8432454069972,0.609255240739703,0.549973024830472,0.67861608337059,1.87494970794217,1.83336150364787,1.91338012384599,1.35412536588542,1.29287747108675,1.41981592884812,1.26591465278665,1.22629603509699,1.30720945978706
"Colletotrichum higginsianum",1.3841536346544,1.34069707296327,1.429439389614,1.38472587588738,1.30831954676489,1.46666391493751,0.917904925641891,0.86242888376013,0.979134326969235,1.61525929413678,1.51776274573287,1.71667685858649,1.09820590568354,1.01283703821243,1.19129816302352,1.65803707849275,1.63088329154035,1.68535993679703,1.90595381259041,1.81148154649986,2.0047929129253,1.35826972833336,1.32516742048472,1.39208960416722
"Colletotrichum gloeosporioides",1.33968256580274,1.29702359586602,1.38397136301342,1.16937029669856,1.12180574120047,1.22024261511045,1.17409791134428,1.11245408539394,1.24111944197441,1.72214322511089,1.62776901540256,1.8230121895379,0.95878979105295,0.895478565652223,1.02632699423303,1.42852500637379,1.40505003351584,1.45197517485,1.25441551757979,1.2150904281758,1.29490575375151,1.44620046343354,1.41061298581815,1.48257707595659
"Colletotrichum simmondsii",1.74998847328072,1.6738257379499,1.82852285142239,2.16022098756356,2.0000656952356,2.33117467573176,1.62750473793921,1.51545751313626,1.74999720398111,1.98704939082735,1.83333128357245,2.15389841691915,0.425890846051617,0.390709373847838,0.464683723295436,1.7171229682332,1.67603538097261,1.75995870006694,1.61532397207007,1.55766503634034,1.67503611929568,1.65717460539339,1.60320606476006,1.7110316147407
"Colletotrichum chlorophyti",1.35657148835143,1.30683154811832,1.40967782183352,1.70467737527007,1.59757614497227,1.83159227116676,1.50715783312037,1.43006127524021,1.58746338054491,1.57860397834674,1.50001604504572,1.65753131283613,0.578788557970509,0.546807617979077,0.614162046516928,1.36834466446911,1.34627096445712,1.39068182846263,1.02140144578322,0.984545889584599,1.05950485756881,1.29527580351162,1.25652168809223,1.33536486249385
"Colletotrichum tofieldiae",1.03951034988098,1.00159472463706,1.07990944746422,1.38151350637905,1.30396757531949,1.4661820258887,1.02242608207555,0.957412810050054,1.09266022213735,1.06854760604226,1.01261531450386,1.12627947702387,0.709914477900399,0.663966598682944,0.75997564184076,1.19966695692524,1.17854498458161,1.22076738634789,1.44398279608683,1.37887681966931,1.5138187437769,1.4250514406272,1.38461417349475,1.46658506561563
"Colletotrichum salicis",1.70839559608236,1.6333395903084,1.78568564438195,1.59382951197878,1.4915420321052,1.71712078621155,0.94212411276904,0.883355973193432,1.00495362992584,1.68748699966886,1.56248418562356,1.81809416608403,0.605570880326032,0.55976834644473,0.655772582672704,1.30558039144826,1.2805817415088,1.33326080919511,1.06732557177674,1.03170955926715,1.10509140282967,1.39932977261099,1.35566134219641,1.44241499932463
"Colletotrichum fioriniae",1.41625843398482,1.36580541229643,1.46635306148598,0.880936003690846,0.840092398061184,0.924973542180966,0.962773674663639,0.912853836538607,1.0160149044586,1.53122825758311,1.45458346502277,1.61330330289482,0.650031779019404,0.607562101488072,0.694432233699384,1.16761378755783,1.15026265216294,1.1856979841146,0.976937376739327,0.944899256418873,1.01068090105409,1.08809509437323,1.05788758531991,1.11918981244921
"Stachybotrys chlorohalonata",1.40002219336803,1.34622726935422,1.45839062424911,1.40001033846543,1.32037648116429,1.49996138868834,1.33326885306664,1.2500052873967,1.41830410657381,1.7667264932956,1.66668120034843,1.87506190275354,0.997629052669804,0.90902293288915,1.09485998393332,1.40949562808155,1.38240107736178,1.43752170559409,1.16673637300966,1.12693501398481,1.20987275536116,1.44233635190239,1.40177810932354,1.48386324222362
"Stachybotrys chartarum",1.40760959576048,1.35698672490455,1.46294271795398,1.02438253917769,0.97163930940771,1.08332546722639,0.83091471039329,0.790999545140048,0.872507110013729,1.14290086110948,1.08339307448132,1.20530225480389,0.760247699696174,0.701976495031999,0.826907968510986,1.88070578204353,1.83159261011111,1.92715874086024,1.21154126619579,1.16860679821228,1.25631087326915,1.47822517520911,1.43476044515031,1.52179151514455
"Acremonium chrysogenum",1.64398846669506,1.57948676393744,1.71582657162114,1.33640100782712,1.23998701074227,1.44772599730043,1.26107976675374,1.19585206134678,1.32999783421037,1.45241441443756,1.37506746961535,1.52932532821321,0.660130317401912,0.609405304608653,0.714670457226749,1.21245687494695,1.19094183452467,1.23413204332727,1.49596386329669,1.43745405948707,1.55630932146858,1.51855663074585,1.47545794874198,1.5629473899339
"Ustilaginoidea virens",1.32765942963545,1.26569039268735,1.39328685738125,1.29271621574,1.20554794226251,1.384688264314,1.33624001739489,1.26786647216823,1.41323641903166,1.34047463474659,1.26056756292429,1.4263477151743,0.89515220721334,0.819743552142572,0.977481242759547,1.38572206453197,1.36143745475644,1.41302530773031,1.37955637845967,1.31921084466898,1.44318922044978,1.57144487013099,1.52293485275923,1.62499910816453
"Beauveria brongniartii",1.58334218724725,1.52383353703201,1.65038161803498,1.13640536990171,1.06662703760445,1.21435422084536,1.49996181040304,1.41192287111262,1.58329094220886,1.34302920686862,1.25527012071896,1.4374811516932,0.820644502601887,0.749993903639635,0.903416921306109,1.65447866808765,1.62494231179361,1.6860742082025,1.18825582550257,1.14440030901049,1.23354740572657,1.44447373122519,1.40230941473237,1.48924708403365
"Beauveria bassiana",1.6066714197308,1.54223751475032,1.67373653284285,1.40181614326963,1.3096676751166,1.50262625872336,1.1995478188509,1.12273927625104,1.28181398712226,2.05296753861697,1.94126307348227,2.16854761040443,1.06682273420141,0.962155364271536,1.18610369369718,1.56940230885377,1.54134797243354,1.59828873974015,1.45927842914109,1.3994845427097,1.52245749303106,1.53708739612015,1.4931263765281,1.58275481178341
"Cordyceps fumosorosea",2.27445942635899,2.1596342124906,2.39652522552925,1.44442034319699,1.34807382339123,1.54974717460778,1.41754472133717,1.33466442437905,1.50568838524978,2.17852276448903,2.06385962272437,2.3026286161733,0.781515538047501,0.716902210980472,0.851506455658134,1.38463786210759,1.36115257847283,1.40847633753506,1.49433299960523,1.43767439710298,1.5500498225794,1.81920401960039,1.77084189860456,1.86860775833981
"Cordyceps militaris",1.31187135966369,1.26578039668124,1.36045643336897,1.16995134220195,1.10719472910181,1.24001852778317,1.28326985379467,1.20733118275044,1.36743184695573,1.54288012557021,1.46671419203439,1.62495399608881,0.691612210574298,0.642023099645378,0.745975565973266,1.37396265985313,1.35121568103559,1.3957994757242,1.54734421177975,1.49041046937442,1.60633880974977,1.35070764942257,1.31721237225924,1.38542691370177
"Cordyceps sp. RAO-2017",3.60001991201319,3.4106657410603,3.7999446344438,1.61765251676921,1.52841935456721,1.7110860975732,1.35784587199432,1.26794635552809,1.45456719516267,1.91952485104155,1.81043486060913,2.03327389649696,0.975021014824729,0.909355881135877,1.04543516577262,1.77777742640603,1.74694608814323,1.81252856007871,1.75153300431159,1.67870487710135,1.82688066387013,2.21996448899833,2.1514453592884,2.29167143796307
"Cordyceps confragosa",1.36544563597018,1.32222036500095,1.41047980331068,1.19363119984387,1.13765269848294,1.2538479300501,1.1280026810357,1.08859230775102,1.16824012406156,1.38943497033357,1.33337180342672,1.44809233462214,0.787641890494118,0.74278516762456,0.835885269659592,1.15225065167238,1.13813869008473,1.16667351975008,1.49397887152343,1.44125504988129,1.54796615936353,1.32433826847713,1.29680574963762,1.35254777226369
"Drechmeria coniospora",1.91360543787085,1.83334389845625,1.99992309980862,1.60715767740087,1.51852984005852,1.71054701752111,1.03970913770366,0.992952470715401,1.09019488117393,1.58002479800276,1.51111117884447,1.65184683411898,0.93106011877518,0.858820149262083,1.01128245136308,1.36117589001908,1.33880763151086,1.38329095747484,1.95053546039532,1.87494909088978,2.03332780443853,1.58481703310883,1.54162635329011,1.63157490668167
"Hirsutella minnesotensis",1.37846879503986,1.33333313204297,1.42837070242413,1.75752014341916,1.6559317365401,1.877723568832,1.36354918052225,1.28332801788807,1.44996115726957,1.53334775069987,1.44522036330008,1.62500896515638,0.587247897974953,0.548071066948214,0.631393361374102,1.29075500002055,1.26946432599275,1.3106184743775,1.21784178526509,1.17498295621825,1.26116838180512,1.35112990909882,1.31288128300851,1.39082092398516
"Tolypocladium ophioglossoides",2.14711125593082,2.05560922168395,2.24997697900148,2.21426825817576,2.04998706466758,2.3999631704343,1.30075382703174,1.21857556294363,1.38963530313602,1.41674363997558,1.33929966719926,1.50001059950458,0.698462090189108,0.650076150744859,0.750429877995154,1.46114587153023,1.43233191973316,1.49202544347639,1.49071239387901,1.42623820979381,1.55548817049832,2.2297781108141,2.15292241542178,2.31248145600842
"Tolypocladium capitatum",1.4873551173633,1.40623571382929,1.5595244173549,1.43179600260224,1.30002808357527,1.56817432518808,0.988841181759103,0.916670452781655,1.04934580594424,1.67653637093845,1.56823994088735,1.81430335333803,0.844625672355273,0.755750074847712,0.942013636826038,1.74565215822891,1.68339243676376,1.76664684168136,1.50003086491683,1.4326673172813,1.56846362925276,2.10118800414421,2.02773489423021,2.18104586302835
"Tolypocladium paradoxum",2.19372741879068,2.09094385487444,2.29996787231605,1.3487530730557,1.27374931000762,1.42852639866147,1.31659677745763,1.25001531385965,1.3864061849396,2.25002659030489,2.10003923989498,2.41671172966484,0.806818970912339,0.745152840980839,0.877745312432589,1.62638539427275,1.59898266601707,1.6607188292168,1.44658944766741,1.39204865208975,1.50433951606176,1.90852130608702,1.85315261828239,1.96572168839118
"Ophiocordyceps australis",1.86669257808662,1.80003745547548,1.93684358873698,1.3681475239474,1.28966555414782,1.45366879880305,1.2055418368643,1.15006723175259,1.26250672460711,1.95838639038648,1.84097752464884,2.08335311238131,0.554207090066687,0.511594889001897,0.600460621369105,1.34438189476631,1.32478731023012,1.36429004354645,1.27054231037522,1.22669757484117,1.31450722522719,1.32578166915168,1.29543954006201,1.35687051180838
"Ophiocordyceps sinensis",1.203280259498,1.16487833408332,1.24414446380434,1.44998209152911,1.37621009249058,1.52675852963475,1.14164445220153,1.09161066491482,1.1944757302206,1.25617665088009,1.20525029370125,1.31007915580838,0.735795261028781,0.687413133928795,0.787887835604883,1.3499756164854,1.33102340371162,1.36808312392734,1.01148011601932,0.983365187487449,1.04040312417857,1.03898413343954,1.01827023124408,1.06056802638567
"Ophiocordyceps unilateralis",1.61996544487745,1.55145989387083,1.69049717490232,1.20001658824086,1.12498379058511,1.28137649428427,0.958306670919411,0.911151548826617,1.00695438087613,1.46250446191711,1.40003098989943,1.5226992755701,0.73152814125257,0.679325146568319,0.787331701641794,1.26685351792074,1.24998979211666,1.29098647800014,1.30124841668002,1.25653624021284,1.34644312210946,1.2975658045222,1.26542142505674,1.33024250092031
